site_name,location_latitude,location_longitude,heading,ec_timestamp
ship_80,21.427711,-71.146935,126.7,2024-04-26 19:09:00.000 +0530
ship_80,21.427826,-71.146957,126.7,2024-04-26 19:08:00.000 +0530
ship_80,21.427742,-71.146919,126.7,2024-04-26 19:07:00.000 +0530
ship_80,21.427759,-71.146782,126.7,2024-04-26 19:06:00.000 +0530
ship_80,21.427942,-71.147095,126.7,2024-04-26 19:05:00.000 +0530
ship_80,21.427876,-71.146957,126.7,2024-04-26 19:04:00.000 +0530
ship_80,21.427919,-71.14698,126.7,2024-04-26 19:03:00.000 +0530
ship_80,21.42786,-71.14698,126.7,2024-04-26 19:02:00.000 +0530
ship_80,21.427788,-71.146881,126.7,2024-04-26 19:01:00.000 +0530
ship_80,21.427696,-71.146858,126.7,2024-04-26 19:00:00.000 +0530
ship_80,21.427752,-71.146866,126.7,2024-04-26 18:59:00.000 +0530
ship_80,21.427807,-71.146858,126.7,2024-04-26 18:58:00.000 +0530
ship_80,21.427847,-71.146935,126.8,2024-04-26 18:57:00.000 +0530
ship_80,21.427893,-71.147026,126.8,2024-04-26 18:56:00.000 +0530
ship_80,21.427711,-71.146942,126.8,2024-04-26 18:55:00.000 +0530
ship_80,21.427826,-71.146896,126.8,2024-04-26 18:54:00.000 +0530
ship_80,21.427826,-71.146896,126.8,2024-04-26 18:53:00.000 +0530
ship_80,21.427813,-71.146896,126.8,2024-04-26 18:52:00.000 +0530
ship_80,21.427752,-71.147003,126.8,2024-04-26 18:51:00.000 +0530
ship_80,21.427767,-71.147003,126.8,2024-04-26 18:50:00.000 +0530
ship_80,21.427782,-71.146942,126.8,2024-04-26 18:49:00.000 +0530
ship_80,21.427725,-71.146935,126.8,2024-04-26 18:48:00.000 +0530
ship_80,21.427822,-71.147003,126.8,2024-04-26 18:47:00.000 +0530
ship_80,21.427835,-71.146881,126.8,2024-04-26 18:46:00.000 +0530
ship_80,21.427948,-71.146904,126.8,2024-04-26 18:45:00.000 +0530
ship_80,21.427937,-71.146881,126.8,2024-04-26 18:44:00.000 +0530
ship_80,21.427999,-71.146942,126.8,2024-04-26 18:43:00.000 +0530
ship_80,21.427925,-71.146881,126.8,2024-04-26 18:42:00.000 +0530
ship_80,21.42786,-71.146866,126.9,2024-04-26 18:41:00.000 +0530
ship_80,21.427925,-71.146942,126.9,2024-04-26 18:40:00.000 +0530
ship_80,21.427893,-71.146942,126.9,2024-04-26 18:39:00.000 +0530
ship_80,21.427876,-71.146881,126.9,2024-04-26 18:38:00.000 +0530
ship_80,21.427856,-71.146866,126.9,2024-04-26 18:37:00.000 +0530
ship_80,21.42786,-71.146881,126.9,2024-04-26 18:36:00.000 +0530
ship_80,21.427956,-71.146935,126.9,2024-04-26 18:35:00.000 +0530
ship_80,21.427881,-71.146919,126.9,2024-04-26 18:34:00.000 +0530
ship_80,21.427835,-71.146896,126.9,2024-04-26 18:33:00.000 +0530
ship_80,21.427835,-71.146919,126.9,2024-04-26 18:32:00.000 +0530
ship_80,21.427769,-71.146866,126.9,2024-04-26 18:31:00.000 +0530
ship_80,21.427732,-71.146828,126.9,2024-04-26 18:30:00.000 +0530
ship_80,21.427752,-71.146858,126.9,2024-04-26 18:29:00.000 +0530
ship_80,21.427725,-71.146812,126.9,2024-04-26 18:28:00.000 +0530
ship_80,21.427769,-71.146843,126.9,2024-04-26 18:27:00.000 +0530
ship_80,21.4279,-71.146904,126.9,2024-04-26 18:26:00.000 +0530
ship_80,21.427826,-71.146843,126.9,2024-04-26 18:25:00.000 +0530
ship_80,21.427822,-71.146843,126.9,2024-04-26 18:24:00.000 +0530
ship_80,21.427826,-71.146881,126.9,2024-04-26 18:23:00.000 +0530
ship_80,21.427807,-71.146881,126.9,2024-04-26 18:22:00.000 +0530
ship_80,21.42774,-71.146896,126.9,2024-04-26 18:21:00.000 +0530
ship_80,21.427807,-71.146881,126.9,2024-04-26 18:20:00.000 +0530
ship_80,21.427767,-71.146759,126.9,2024-04-26 18:19:00.000 +0530
ship_80,21.427708,-71.146706,126.9,2024-04-26 18:18:00.000 +0530
ship_80,21.427732,-71.146782,126.8,2024-04-26 18:17:00.000 +0530
ship_80,21.427759,-71.146828,126.8,2024-04-26 18:16:00.000 +0530
ship_80,21.427723,-71.146828,126.8,2024-04-26 18:15:00.000 +0530
ship_80,21.427788,-71.146904,126.9,2024-04-26 18:14:00.000 +0530
ship_80,21.427715,-71.146942,126.8,2024-04-26 18:13:00.000 +0530
ship_80,21.427671,-71.146858,126.8,2024-04-26 18:12:00.000 +0530
ship_80,21.427671,-71.146866,126.8,2024-04-26 18:11:00.000 +0530
ship_80,21.427679,-71.146797,126.8,2024-04-26 18:10:00.000 +0530
ship_80,21.427723,-71.146812,126.8,2024-04-26 18:09:00.000 +0530
ship_80,21.427801,-71.146881,126.8,2024-04-26 18:08:00.000 +0530
ship_80,21.427725,-71.146919,126.8,2024-04-26 18:07:00.000 +0530
ship_80,21.427687,-71.146919,126.8,2024-04-26 18:06:00.000 +0530
ship_80,21.42766,-71.146957,126.8,2024-04-26 18:05:00.000 +0530
ship_80,21.427668,-71.147003,126.8,2024-04-26 18:04:00.000 +0530
ship_80,21.427671,-71.147026,126.8,2024-04-26 18:03:00.000 +0530
ship_80,21.427631,-71.146919,126.7,2024-04-26 18:02:00.000 +0530
ship_80,21.427641,-71.146942,126.7,2024-04-26 18:01:00.000 +0530
ship_80,21.427441,-71.147079,126.7,2024-04-26 18:00:00.000 +0530
ship_80,21.427452,-71.147202,126.7,2024-04-26 17:59:00.000 +0530
ship_80,21.427372,-71.147133,126.7,2024-04-26 17:58:00.000 +0530
ship_80,21.427477,-71.146942,126.7,2024-04-26 17:57:00.000 +0530
ship_80,21.427505,-71.146904,126.7,2024-04-26 17:56:00.000 +0530
ship_80,21.427505,-71.146881,126.8,2024-04-26 17:55:00.000 +0530
ship_80,21.427523,-71.146904,126.8,2024-04-26 17:54:00.000 +0530
ship_80,21.427528,-71.146957,126.8,2024-04-26 17:53:00.000 +0530
ship_80,21.427427,-71.147003,126.8,2024-04-26 17:52:00.000 +0530
ship_80,21.427437,-71.147079,126.8,2024-04-26 17:51:00.000 +0530
ship_80,21.427528,-71.147003,126.8,2024-04-26 17:50:00.000 +0530
ship_80,21.427567,-71.147003,126.9,2024-04-26 17:49:00.000 +0530
ship_80,21.427591,-71.14698,126.9,2024-04-26 17:48:00.000 +0530
ship_80,21.427586,-71.147003,126.9,2024-04-26 17:47:00.000 +0530
ship_80,21.427641,-71.14698,126.9,2024-04-26 17:46:00.000 +0530
ship_80,21.427616,-71.146973,126.9,2024-04-26 17:45:00.000 +0530
ship_80,21.427612,-71.14698,126.9,2024-04-26 17:44:00.000 +0530
ship_80,21.427546,-71.147079,127,2024-04-26 17:43:00.000 +0530
ship_80,21.427607,-71.14698,127,2024-04-26 17:42:00.000 +0530
ship_80,21.427616,-71.146904,127,2024-04-26 17:41:00.000 +0530
ship_80,21.427568,-71.146896,127,2024-04-26 17:40:00.000 +0530
ship_80,21.427532,-71.147026,127,2024-04-26 17:39:00.000 +0530
ship_80,21.427448,-71.147018,127,2024-04-26 17:38:00.000 +0530
ship_80,21.427448,-71.146935,127,2024-04-26 17:37:00.000 +0530
ship_80,21.427528,-71.147003,127,2024-04-26 17:36:00.000 +0530
ship_80,21.427561,-71.146957,127,2024-04-26 17:35:00.000 +0530
ship_80,21.427582,-71.147026,127.1,2024-04-26 17:34:00.000 +0530
ship_80,21.427555,-71.147079,127.1,2024-04-26 17:33:00.000 +0530
ship_80,21.427563,-71.147095,127.1,2024-04-26 17:32:00.000 +0530
ship_80,21.427555,-71.147102,127.1,2024-04-26 17:31:00.000 +0530
ship_80,21.427582,-71.147026,127.1,2024-04-26 17:30:00.000 +0530
ship_80,21.427582,-71.147018,127.1,2024-04-26 17:29:00.000 +0530
ship_80,21.427523,-71.146919,127.1,2024-04-26 17:28:00.000 +0530
ship_80,21.427523,-71.147026,127.1,2024-04-26 17:27:00.000 +0530
ship_80,21.427437,-71.147057,127.1,2024-04-26 17:26:00.000 +0530
ship_80,21.427568,-71.147079,127.1,2024-04-26 17:25:00.000 +0530
ship_80,21.42754,-71.147118,127.1,2024-04-26 17:24:00.000 +0530
ship_80,21.427542,-71.147041,127.1,2024-04-26 17:23:00.000 +0530
ship_80,21.427528,-71.147041,127.1,2024-04-26 17:22:00.000 +0530
ship_80,21.427532,-71.147041,127.1,2024-04-26 17:21:00.000 +0530
ship_80,21.427486,-71.147102,127,2024-04-26 17:20:00.000 +0530
ship_80,21.427456,-71.147186,127,2024-04-26 17:19:00.000 +0530
ship_80,21.427465,-71.147133,127,2024-04-26 17:18:00.000 +0530
ship_80,21.427471,-71.147079,127,2024-04-26 17:17:00.000 +0530
ship_80,21.42742,-71.147141,127,2024-04-26 17:16:00.000 +0530
ship_80,21.427568,-71.147057,126.9,2024-04-26 17:15:00.000 +0530
ship_80,21.427595,-71.147057,126.9,2024-04-26 17:14:00.000 +0530
ship_80,21.42758,-71.147041,126.9,2024-04-26 17:13:00.000 +0530
ship_80,21.427542,-71.147057,126.9,2024-04-26 17:12:00.000 +0530
ship_80,21.427591,-71.147018,126.9,2024-04-26 17:11:00.000 +0530
ship_80,21.427591,-71.147026,126.9,2024-04-26 17:10:00.000 +0530
ship_80,21.427612,-71.147003,126.9,2024-04-26 17:09:00.000 +0530
ship_80,21.427601,-71.14698,126.8,2024-04-26 17:08:00.000 +0530
ship_80,21.427607,-71.14698,126.8,2024-04-26 17:07:00.000 +0530
ship_80,21.427561,-71.147026,126.8,2024-04-26 17:06:00.000 +0530
ship_80,21.427523,-71.147026,126.8,2024-04-26 17:05:00.000 +0530
ship_80,21.427523,-71.147041,126.8,2024-04-26 17:04:00.000 +0530
ship_80,21.427526,-71.147041,126.8,2024-04-26 17:03:00.000 +0530
ship_80,21.427526,-71.147041,126.8,2024-04-26 17:02:00.000 +0530
ship_80,21.427532,-71.147041,126.8,2024-04-26 17:01:00.000 +0530
ship_80,21.427542,-71.14698,126.8,2024-04-26 17:00:00.000 +0530
ship_80,21.427603,-71.14698,126.8,2024-04-26 16:59:00.000 +0530
ship_80,21.427622,-71.146957,126.8,2024-04-26 16:58:00.000 +0530
ship_80,21.427612,-71.14698,126.8,2024-04-26 16:57:00.000 +0530
ship_80,21.427612,-71.147064,126.8,2024-04-26 16:56:00.000 +0530
ship_80,21.427563,-71.147141,126.8,2024-04-26 16:55:00.000 +0530
ship_80,21.427555,-71.147133,127.2,2024-04-26 16:54:00.000 +0530
ship_80,21.427526,-71.147095,126.7,2024-04-26 16:53:00.000 +0530
ship_80,21.427467,-71.147118,126.8,2024-04-26 16:52:00.000 +0530
ship_80,21.427431,-71.147339,126.6,2024-04-26 16:51:00.000 +0530
ship_80,21.427441,-71.14724,125.5,2024-04-26 16:50:00.000 +0530
ship_80,21.427431,-71.147217,125.9,2024-04-26 16:49:00.000 +0530
ship_80,21.427465,-71.147255,126.3,2024-04-26 16:48:00.000 +0530
ship_80,21.42754,-71.147324,125.3,2024-04-26 16:47:00.000 +0530
ship_80,21.427649,-71.147324,125.8,2024-04-26 16:46:00.000 +0530
ship_80,21.427679,-71.147324,125.2,2024-04-26 16:45:00.000 +0530
ship_80,21.427767,-71.147346,125.3,2024-04-26 16:44:00.000 +0530
ship_80,21.42782,-71.147507,124.6,2024-04-26 16:43:00.000 +0530
ship_80,21.427868,-71.147636,124,2024-04-26 16:42:00.000 +0530
ship_80,21.427925,-71.147827,122.6,2024-04-26 16:41:00.000 +0530
ship_80,21.428045,-71.148003,121.9,2024-04-26 16:40:00.000 +0530
ship_80,21.42816,-71.148216,121.7,2024-04-26 16:39:00.000 +0530
ship_80,21.428375,-71.148506,123.4,2024-04-26 16:38:00.000 +0530
ship_80,21.428652,-71.148804,123.6,2024-04-26 16:37:00.000 +0530
ship_80,21.428886,-71.149178,124.2,2024-04-26 16:36:00.000 +0530
ship_80,21.429052,-71.149612,123.5,2024-04-26 16:35:00.000 +0530
ship_80,21.429319,-71.150185,122.1,2024-04-26 16:34:00.000 +0530
ship_80,21.429596,-71.15078,124.8,2024-04-26 16:33:00.000 +0530
ship_80,21.430082,-71.151321,124.7,2024-04-26 16:32:00.000 +0530
ship_80,21.430582,-71.151985,125.5,2024-04-26 16:31:00.000 +0530
ship_80,21.431061,-71.152496,124.7,2024-04-26 16:30:00.000 +0530
ship_80,21.431562,-71.153221,123.3,2024-04-26 16:29:00.000 +0530
ship_80,21.431932,-71.153679,121.7,2024-04-26 16:28:00.000 +0530
ship_80,21.432552,-71.154381,122.9,2024-04-26 16:27:00.000 +0530
ship_80,21.433388,-71.155296,124.2,2024-04-26 16:26:00.000 +0530
ship_80,21.434521,-71.156441,127,2024-04-26 16:25:00.000 +0530
ship_80,21.435808,-71.157837,127.4,2024-04-26 16:24:00.000 +0530
ship_78,22.629393,-71.411736,355.8,2024-05-03 13:57:00.000 +0530
ship_78,22.624807,-71.411186,355.6,2024-05-03 13:56:00.000 +0530
ship_78,22.620279,-71.410706,356,2024-05-03 13:55:00.000 +0530
ship_78,22.615749,-71.410133,355.9,2024-05-03 13:54:00.000 +0530
ship_78,22.611233,-71.409599,355.8,2024-05-03 13:53:00.000 +0530
ship_78,22.605991,-71.408943,355.8,2024-05-03 13:52:00.000 +0530
ship_78,22.601456,-71.408478,356,2024-05-03 13:51:00.000 +0530
ship_78,22.59688,-71.407906,355.7,2024-05-03 13:50:00.000 +0530
ship_78,22.592348,-71.407341,355.5,2024-05-03 13:49:00.000 +0530
ship_78,22.587812,-71.406799,355.7,2024-05-03 13:48:00.000 +0530
ship_78,22.583277,-71.406258,356,2024-05-03 13:47:00.000 +0530
ship_78,22.578739,-71.405739,355.9,2024-05-03 13:46:00.000 +0530
ship_78,22.574205,-71.405182,356.1,2024-05-03 13:45:00.000 +0530
ship_78,22.569668,-71.40464,355.7,2024-05-03 13:44:00.000 +0530
ship_78,22.565189,-71.40406,355.5,2024-05-03 13:43:00.000 +0530
ship_78,22.561691,-71.403557,355.4,2024-05-03 13:42:00.000 +0530
ship_78,22.556875,-71.403061,356,2024-05-03 13:41:00.000 +0530
ship_78,22.552397,-71.402519,356,2024-05-03 13:40:00.000 +0530
ship_78,22.547829,-71.401978,355.8,2024-05-03 13:39:00.000 +0530
ship_78,22.543308,-71.401421,355.9,2024-05-03 13:38:00.000 +0530
ship_78,22.538813,-71.400894,355.8,2024-05-03 13:37:00.000 +0530
ship_78,22.534216,-71.400421,355.9,2024-05-03 13:36:00.000 +0530
ship_78,22.529676,-71.39978,356.1,2024-05-03 13:35:00.000 +0530
ship_78,22.525196,-71.399117,356.3,2024-05-03 13:34:00.000 +0530
ship_78,22.520782,-71.398659,356.6,2024-05-03 13:33:00.000 +0530
ship_78,22.515924,-71.398102,356.8,2024-05-03 13:32:00.000 +0530
ship_78,22.511892,-71.397705,356.6,2024-05-03 13:31:00.000 +0530
ship_78,22.506901,-71.397133,356.7,2024-05-03 13:30:00.000 +0530
ship_78,22.502871,-71.396576,356.4,2024-05-03 13:29:00.000 +0530
ship_78,22.4984,-71.396103,356.2,2024-05-03 13:28:00.000 +0530
ship_78,22.494057,-71.395599,356.3,2024-05-03 13:27:00.000 +0530
ship_78,22.489569,-71.394936,356.4,2024-05-03 13:26:00.000 +0530
ship_78,22.484728,-71.394295,356.9,2024-05-03 13:25:00.000 +0530
ship_78,22.48068,-71.393982,356.9,2024-05-03 13:24:00.000 +0530
ship_78,22.475679,-71.393387,356.8,2024-05-03 13:23:00.000 +0530
ship_78,22.471645,-71.392853,357,2024-05-03 13:22:00.000 +0530
ship_78,22.466745,-71.39238,356.9,2024-05-03 13:21:00.000 +0530
ship_78,22.462669,-71.392021,356.8,2024-05-03 13:20:00.000 +0530
ship_78,22.457764,-71.391258,356.8,2024-05-03 13:19:00.000 +0530
ship_78,22.453671,-71.390762,356.9,2024-05-03 13:18:00.000 +0530
ship_78,22.448946,-71.390106,356.9,2024-05-03 13:17:00.000 +0530
ship_78,22.444639,-71.389694,357,2024-05-03 13:16:00.000 +0530
ship_78,22.439903,-71.388939,356.8,2024-05-03 13:15:00.000 +0530
ship_78,22.435743,-71.38858,356.7,2024-05-03 13:14:00.000 +0530
ship_78,22.431183,-71.388138,356.3,2024-05-03 13:13:00.000 +0530
ship_78,22.426636,-71.38752,355.8,2024-05-03 13:12:00.000 +0530
ship_78,22.421946,-71.386963,356,2024-05-03 13:11:00.000 +0530
ship_78,22.415951,-71.386124,356.1,2024-05-03 13:10:00.000 +0530
ship_78,22.412956,-71.385643,355.9,2024-05-03 13:09:00.000 +0530
ship_78,22.408319,-71.385063,356.3,2024-05-03 13:08:00.000 +0530
ship_78,22.403156,-71.384682,356.7,2024-05-03 13:07:00.000 +0530
ship_78,22.398611,-71.384163,356.8,2024-05-03 13:06:00.000 +0530
ship_78,22.394007,-71.383575,356.6,2024-05-03 13:05:00.000 +0530
ship_78,22.389397,-71.382973,356.5,2024-05-03 13:04:00.000 +0530
ship_78,22.384932,-71.382423,356.4,2024-05-03 13:03:00.000 +0530
ship_78,22.380461,-71.381844,356.4,2024-05-03 13:02:00.000 +0530
ship_78,22.375179,-71.381187,356.5,2024-05-03 13:01:00.000 +0530
ship_78,22.372066,-71.380905,356.7,2024-05-03 13:00:00.000 +0530
ship_78,22.367573,-71.380341,356.7,2024-05-03 12:59:00.000 +0530
ship_78,22.363056,-71.379776,357.1,2024-05-03 12:58:00.000 +0530
ship_78,22.358597,-71.379402,357.1,2024-05-03 12:57:00.000 +0530
ship_78,22.354126,-71.378799,356.6,2024-05-03 12:56:00.000 +0530
ship_78,22.349581,-71.378174,356.4,2024-05-03 12:55:00.000 +0530
ship_78,22.344839,-71.37748,356.7,2024-05-03 12:54:00.000 +0530
ship_78,22.340626,-71.377037,356.7,2024-05-03 12:53:00.000 +0530
ship_78,22.335966,-71.376427,357.1,2024-05-03 12:52:00.000 +0530
ship_78,22.331648,-71.375969,357.3,2024-05-03 12:51:00.000 +0530
ship_78,22.326736,-71.37532,357.3,2024-05-03 12:50:00.000 +0530
ship_78,22.321945,-71.374863,357.8,2024-05-03 12:49:00.000 +0530
ship_78,22.317442,-71.374382,357.7,2024-05-03 12:48:00.000 +0530
ship_78,22.313009,-71.37381,357.5,2024-05-03 12:47:00.000 +0530
ship_78,22.30854,-71.37326,357.4,2024-05-03 12:46:00.000 +0530
ship_78,22.304001,-71.372665,356.9,2024-05-03 12:45:00.000 +0530
ship_78,22.299433,-71.372078,356.9,2024-05-03 12:44:00.000 +0530
ship_78,22.295227,-71.371628,356.9,2024-05-03 12:43:00.000 +0530
ship_78,22.290739,-71.371086,357.4,2024-05-03 12:42:00.000 +0530
ship_78,22.28624,-71.370544,357.3,2024-05-03 12:41:00.000 +0530
ship_78,22.282188,-71.369934,357,2024-05-03 12:40:00.000 +0530
ship_78,22.277321,-71.369537,357.1,2024-05-03 12:39:00.000 +0530
ship_78,22.272873,-71.369003,357.3,2024-05-03 12:38:00.000 +0530
ship_78,22.268412,-71.368439,357.7,2024-05-03 12:37:00.000 +0530
ship_78,22.263897,-71.367889,357.7,2024-05-03 12:36:00.000 +0530
ship_78,22.259483,-71.367279,357.6,2024-05-03 12:35:00.000 +0530
ship_78,22.254972,-71.366783,357.5,2024-05-03 12:34:00.000 +0530
ship_78,22.250463,-71.36628,357.3,2024-05-03 12:33:00.000 +0530
ship_78,22.245975,-71.365677,357.4,2024-05-03 12:32:00.000 +0530
ship_78,22.241501,-71.365242,357.7,2024-05-03 12:31:00.000 +0530
ship_78,22.237024,-71.364723,357.8,2024-05-03 12:30:00.000 +0530
ship_78,22.232613,-71.364243,357.9,2024-05-03 12:29:00.000 +0530
ship_78,22.223593,-71.363098,358,2024-05-03 12:28:00.000 +0530
ship_78,22.223593,-71.363098,357.5,2024-05-03 12:27:00.000 +0530
ship_78,22.219091,-71.36248,357.6,2024-05-03 12:26:00.000 +0530
ship_78,22.214691,-71.362015,357.3,2024-05-03 12:25:00.000 +0530
ship_78,22.210226,-71.361443,357.3,2024-05-03 12:24:00.000 +0530
ship_78,22.205755,-71.360825,357.6,2024-05-03 12:23:00.000 +0530
ship_78,22.201321,-71.360382,358.1,2024-05-03 12:22:00.000 +0530
ship_78,22.196886,-71.359901,358.2,2024-05-03 12:21:00.000 +0530
ship_78,22.192429,-71.359375,357.8,2024-05-03 12:20:00.000 +0530
ship_78,22.187971,-71.358757,358.1,2024-05-03 12:19:00.000 +0530
ship_78,22.183519,-71.358177,358.1,2024-05-03 12:18:00.000 +0530
ship_78,22.179012,-71.357758,358.1,2024-05-03 12:17:00.000 +0530
ship_78,22.174582,-71.357277,358.5,2024-05-03 12:16:00.000 +0530
ship_78,22.170147,-71.356819,358.4,2024-05-03 12:15:00.000 +0530
ship_78,22.165689,-71.356277,358.5,2024-05-03 12:14:00.000 +0530
ship_78,22.160473,-71.355736,358,2024-05-03 12:13:00.000 +0530
ship_78,22.157511,-71.355301,357.9,2024-05-03 12:12:00.000 +0530
ship_78,22.153004,-71.354683,357.3,2024-05-03 12:11:00.000 +0530
ship_78,22.14864,-71.354118,357.1,2024-05-03 12:10:00.000 +0530
ship_78,22.144245,-71.353546,357.2,2024-05-03 12:09:00.000 +0530
ship_78,22.13982,-71.353081,357.5,2024-05-03 12:08:00.000 +0530
ship_78,22.135475,-71.352623,357.7,2024-05-03 12:07:00.000 +0530
ship_78,22.131021,-71.352097,357.7,2024-05-03 12:06:00.000 +0530
ship_78,22.126581,-71.351601,358,2024-05-03 12:05:00.000 +0530
ship_78,22.122202,-71.351013,357.8,2024-05-03 12:04:00.000 +0530
ship_78,22.117765,-71.350426,357.9,2024-05-03 12:03:00.000 +0530
ship_78,22.113352,-71.349945,358.1,2024-05-03 12:02:00.000 +0530
ship_78,22.108952,-71.349319,358,2024-05-03 12:01:00.000 +0530
ship_78,22.104465,-71.348763,357.9,2024-05-03 12:00:00.000 +0530
ship_78,22.10014,-71.348381,357.8,2024-05-03 11:59:00.000 +0530
ship_78,22.095703,-71.347748,357.7,2024-05-03 11:58:00.000 +0530
ship_78,22.091223,-71.347168,358.2,2024-05-03 11:57:00.000 +0530
ship_78,22.086843,-71.346802,358.7,2024-05-03 11:56:00.000 +0530
ship_78,22.082361,-71.346298,359.3,2024-05-03 11:55:00.000 +0530
ship_78,22.077908,-71.345802,358.9,2024-05-03 11:54:00.000 +0530
ship_78,22.073381,-71.345238,358.6,2024-05-03 11:53:00.000 +0530
ship_78,22.068892,-71.344681,358.3,2024-05-03 11:52:00.000 +0530
ship_78,22.064457,-71.344139,358.5,2024-05-03 11:51:00.000 +0530
ship_78,22.059906,-71.343559,358.7,2024-05-03 11:50:00.000 +0530
ship_78,22.055384,-71.342987,358.8,2024-05-03 11:49:00.000 +0530
ship_78,22.050943,-71.342499,359,2024-05-03 11:48:00.000 +0530
ship_78,22.046465,-71.341988,358.6,2024-05-03 11:47:00.000 +0530
ship_78,22.041964,-71.341454,358.3,2024-05-03 11:46:00.000 +0530
ship_78,22.03746,-71.340897,358.2,2024-05-03 11:45:00.000 +0530
ship_78,22.033003,-71.340256,358.2,2024-05-03 11:44:00.000 +0530
ship_78,22.028542,-71.339745,358.1,2024-05-03 11:43:00.000 +0530
ship_78,22.024042,-71.339241,358.4,2024-05-03 11:42:00.000 +0530
ship_78,22.019541,-71.338737,358.6,2024-05-03 11:41:00.000 +0530
ship_78,22.015043,-71.338226,358.8,2024-05-03 11:40:00.000 +0530
ship_78,22.010607,-71.337708,359,2024-05-03 11:39:00.000 +0530
ship_78,22.006121,-71.337105,359,2024-05-03 11:38:00.000 +0530
ship_78,22.001677,-71.336617,358.8,2024-05-03 11:37:00.000 +0530
ship_78,21.997215,-71.336105,358.4,2024-05-03 11:36:00.000 +0530
ship_78,21.991961,-71.335457,358.1,2024-05-03 11:35:00.000 +0530
ship_78,21.987476,-71.334892,358.1,2024-05-03 11:34:00.000 +0530
ship_78,21.983021,-71.334335,358.4,2024-05-03 11:33:00.000 +0530
ship_78,21.978533,-71.333855,359.1,2024-05-03 11:32:00.000 +0530
ship_78,21.974056,-71.333282,359.6,2024-05-03 11:31:00.000 +0530
ship_78,21.969547,-71.332825,0.3,2024-05-03 11:30:00.000 +0530
ship_78,21.964911,-71.33242,0.2,2024-05-03 11:29:00.000 +0530
ship_78,21.960304,-71.331917,359.7,2024-05-03 11:28:00.000 +0530
ship_78,21.955791,-71.33136,358.6,2024-05-03 11:27:00.000 +0530
ship_78,21.951305,-71.330734,358.1,2024-05-03 11:26:00.000 +0530
ship_78,21.94676,-71.330162,357.8,2024-05-03 11:25:00.000 +0530
ship_78,21.942226,-71.329559,357.5,2024-05-03 11:24:00.000 +0530
ship_78,21.9377,-71.329056,357.4,2024-05-03 11:23:00.000 +0530
ship_78,21.933203,-71.328484,357.6,2024-05-03 11:22:00.000 +0530
ship_78,21.928612,-71.327965,357.4,2024-05-03 11:21:00.000 +0530
ship_78,21.924067,-71.327492,357.4,2024-05-03 11:20:00.000 +0530
ship_78,21.919601,-71.327003,357.3,2024-05-03 11:19:00.000 +0530
ship_78,21.915119,-71.32637,357.3,2024-05-03 11:18:00.000 +0530
ship_78,21.910656,-71.325867,357.1,2024-05-03 11:17:00.000 +0530
ship_78,21.906179,-71.325264,356.9,2024-05-03 11:16:00.000 +0530
ship_78,21.901705,-71.324677,356.7,2024-05-03 11:15:00.000 +0530
ship_78,21.897285,-71.324211,357.1,2024-05-03 11:14:00.000 +0530
ship_78,21.892906,-71.32373,357.2,2024-05-03 11:13:00.000 +0530
ship_78,21.888533,-71.323219,357.4,2024-05-03 11:12:00.000 +0530
ship_78,21.884127,-71.322723,357,2024-05-03 11:11:00.000 +0530
ship_78,21.879742,-71.322144,356.6,2024-05-03 11:10:00.000 +0530
ship_78,21.875332,-71.321587,356.6,2024-05-03 11:09:00.000 +0530
ship_78,21.870922,-71.320984,356.5,2024-05-03 11:08:00.000 +0530
ship_78,21.866516,-71.320366,356.8,2024-05-03 11:07:00.000 +0530
ship_78,21.862089,-71.32,357.1,2024-05-03 11:06:00.000 +0530
ship_78,21.857744,-71.319405,357,2024-05-03 11:05:00.000 +0530
ship_78,21.853296,-71.318916,356.8,2024-05-03 11:04:00.000 +0530
ship_78,21.848892,-71.318336,356.5,2024-05-03 11:03:00.000 +0530
ship_78,21.844467,-71.317741,356.7,2024-05-03 11:02:00.000 +0530
ship_78,21.840166,-71.317123,357,2024-05-03 11:01:00.000 +0530
ship_78,21.835789,-71.316666,356.8,2024-05-03 11:00:00.000 +0530
ship_78,21.831375,-71.316254,357.4,2024-05-03 10:59:00.000 +0530
ship_78,21.826988,-71.315758,357.5,2024-05-03 10:58:00.000 +0530
ship_78,21.822657,-71.315262,357.7,2024-05-03 10:57:00.000 +0530
ship_78,21.818272,-71.314743,357.6,2024-05-03 10:56:00.000 +0530
ship_78,21.813951,-71.314186,357.4,2024-05-03 10:55:00.000 +0530
ship_78,21.80953,-71.313667,357.5,2024-05-03 10:54:00.000 +0530
ship_78,21.805201,-71.313187,357.4,2024-05-03 10:53:00.000 +0530
ship_78,21.800884,-71.312637,357,2024-05-03 10:52:00.000 +0530
ship_78,21.796526,-71.312096,356.7,2024-05-03 10:51:00.000 +0530
ship_78,21.792168,-71.311562,356.6,2024-05-03 10:50:00.000 +0530
ship_78,21.787821,-71.310982,356.9,2024-05-03 10:49:00.000 +0530
ship_78,21.783497,-71.310493,357.1,2024-05-03 10:48:00.000 +0530
ship_78,21.779127,-71.310135,357.4,2024-05-03 10:47:00.000 +0530
ship_78,21.774681,-71.309723,357.4,2024-05-03 10:46:00.000 +0530
ship_78,21.770369,-71.309174,357.4,2024-05-03 10:45:00.000 +0530
ship_78,21.765966,-71.308578,357.1,2024-05-03 10:44:00.000 +0530
