site_name,location_latitude,location_longitude,heading,ec_timestamp
ship_79,39.676373,-9.728577,20.5,2024-04-27 04:53:00.000 +0530
ship_79,39.67178,-9.731059,20.7,2024-04-27 04:52:00.000 +0530
ship_79,39.667248,-9.733548,21.2,2024-04-27 04:51:00.000 +0530
ship_79,39.662682,-9.736128,21.9,2024-04-27 04:50:00.000 +0530
ship_79,39.659618,-9.737724,19.8,2024-04-27 04:49:00.000 +0530
ship_79,39.6534,-9.740829,18.8,2024-04-27 04:48:00.000 +0530
ship_79,39.648739,-9.743164,18.7,2024-04-27 04:47:00.000 +0530
ship_79,39.644119,-9.745639,20,2024-04-27 04:46:00.000 +0530
ship_79,39.639462,-9.748081,18.7,2024-04-27 04:45:00.000 +0530
ship_79,39.63467,-9.750095,15.5,2024-04-27 04:44:00.000 +0530
ship_79,39.631489,-9.751258,11.5,2024-04-27 04:43:00.000 +0530
ship_79,39.625,-9.752985,8.3,2024-04-27 04:42:00.000 +0530
ship_79,39.620079,-9.75371,2.8,2024-04-27 04:41:00.000 +0530
ship_79,39.615128,-9.753695,356,2024-04-27 04:40:00.000 +0530
ship_79,39.610111,-9.75355,355,2024-04-27 04:39:00.000 +0530
ship_79,39.60672,-9.753588,356.7,2024-04-27 04:38:00.000 +0530
ship_79,39.60004,-9.753623,355.8,2024-04-27 04:37:00.000 +0530
ship_79,39.595074,-9.753483,354.7,2024-04-27 04:36:00.000 +0530
ship_79,39.590141,-9.753298,354.2,2024-04-27 04:35:00.000 +0530
ship_79,39.58604,-9.753221,355,2024-04-27 04:34:00.000 +0530
ship_79,39.581181,-9.753348,357.1,2024-04-27 04:33:00.000 +0530
ship_79,39.576321,-9.753483,356.9,2024-04-27 04:32:00.000 +0530
ship_79,39.571411,-9.753475,355.4,2024-04-27 04:31:00.000 +0530
ship_79,39.566582,-9.753376,355.2,2024-04-27 04:30:00.000 +0530
ship_79,39.562687,-9.753315,355.7,2024-04-27 04:29:00.000 +0530
ship_79,39.557213,-9.753353,356,2024-04-27 04:28:00.000 +0530
ship_79,39.551762,-9.753423,356.3,2024-04-27 04:27:00.000 +0530
ship_79,39.547153,-9.753353,355.2,2024-04-27 04:26:00.000 +0530
ship_79,39.542686,-9.753363,355.8,2024-04-27 04:25:00.000 +0530
ship_79,39.538223,-9.753398,355.8,2024-04-27 04:24:00.000 +0530
ship_79,39.53381,-9.753326,354.6,2024-04-27 04:23:00.000 +0530
ship_79,39.529419,-9.75327,354,2024-04-27 04:22:00.000 +0530
ship_79,39.52504,-9.753283,355.1,2024-04-27 04:21:00.000 +0530
ship_79,39.5214,-9.75324,354.4,2024-04-27 04:20:00.000 +0530
ship_79,39.515663,-9.753165,353.8,2024-04-27 04:19:00.000 +0530
ship_79,39.512745,-9.753188,355.1,2024-04-27 04:18:00.000 +0530
ship_79,39.508419,-9.753098,353.3,2024-04-27 04:17:00.000 +0530
ship_79,39.504089,-9.753001,353.5,2024-04-27 04:16:00.000 +0530
ship_79,39.499046,-9.752951,353.8,2024-04-27 04:15:00.000 +0530
ship_79,39.496174,-9.752953,355.1,2024-04-27 04:14:00.000 +0530
ship_79,39.491859,-9.75297,354.5,2024-04-27 04:13:00.000 +0530
ship_79,39.486118,-9.752904,355.3,2024-04-27 04:12:00.000 +0530
ship_79,39.481663,-9.752949,355.8,2024-04-27 04:11:00.000 +0530
ship_79,39.477242,-9.753026,356.1,2024-04-27 04:10:00.000 +0530
ship_79,39.472698,-9.752998,354.5,2024-04-27 04:09:00.000 +0530
ship_79,39.468033,-9.752816,354.1,2024-04-27 04:08:00.000 +0530
ship_79,39.46413,-9.752825,355.5,2024-04-27 04:07:00.000 +0530
ship_79,39.459541,-9.752953,356.8,2024-04-27 04:06:00.000 +0530
ship_79,39.454842,-9.752935,355.5,2024-04-27 04:05:00.000 +0530
ship_79,39.450226,-9.752811,354.8,2024-04-27 04:04:00.000 +0530
ship_79,39.44558,-9.752901,356.5,2024-04-27 04:03:00.000 +0530
ship_79,39.440933,-9.752966,355.8,2024-04-27 04:02:00.000 +0530
ship_79,39.436291,-9.752916,355.4,2024-04-27 04:01:00.000 +0530
ship_79,39.43174,-9.752958,355.6,2024-04-27 04:00:00.000 +0530
ship_79,39.427212,-9.752953,354.7,2024-04-27 03:59:00.000 +0530
ship_79,39.422771,-9.752783,353.2,2024-04-27 03:58:00.000 +0530
ship_79,39.417641,-9.752706,354.1,2024-04-27 03:57:00.000 +0530
ship_79,39.413334,-9.752801,355.1,2024-04-27 03:56:00.000 +0530
ship_79,39.40921,-9.752833,354.4,2024-04-27 03:55:00.000 +0530
ship_79,39.405624,-9.75285,354.8,2024-04-27 03:54:00.000 +0530
ship_79,39.401459,-9.752953,354.8,2024-04-27 03:53:00.000 +0530
ship_79,39.396599,-9.752988,354.5,2024-04-27 03:52:00.000 +0530
ship_79,39.392281,-9.752931,354,2024-04-27 03:51:00.000 +0530
ship_79,39.387932,-9.752831,352.9,2024-04-27 03:50:00.000 +0530
ship_79,39.385128,-9.752701,352.8,2024-04-27 03:49:00.000 +0530
ship_79,39.380131,-9.752615,353.7,2024-04-27 03:48:00.000 +0530
ship_79,39.375153,-9.752591,353.9,2024-04-27 03:47:00.000 +0530
ship_79,39.370838,-9.752548,353.4,2024-04-27 03:46:00.000 +0530
ship_79,39.366493,-9.752526,354.5,2024-04-27 03:45:00.000 +0530
ship_79,39.362122,-9.752628,355.3,2024-04-27 03:44:00.000 +0530
ship_79,39.359207,-9.752681,356.1,2024-04-27 03:43:00.000 +0530
ship_79,39.353252,-9.752776,356.1,2024-04-27 03:42:00.000 +0530
ship_79,39.34877,-9.752568,353.6,2024-04-27 03:41:00.000 +0530
ship_79,39.344288,-9.752435,353.5,2024-04-27 03:40:00.000 +0530
ship_79,39.33968,-9.75239,355.5,2024-04-27 03:39:00.000 +0530
ship_79,39.336681,-9.752486,356.5,2024-04-27 03:38:00.000 +0530
ship_79,39.331409,-9.752538,356.1,2024-04-27 03:37:00.000 +0530
ship_79,39.326893,-9.75246,355.6,2024-04-27 03:36:00.000 +0530
ship_79,39.322514,-9.752201,353.3,2024-04-27 03:35:00.000 +0530
ship_79,39.318233,-9.75184,352.2,2024-04-27 03:34:00.000 +0530
ship_79,39.314034,-9.75141,351.3,2024-04-27 03:33:00.000 +0530
ship_79,39.309746,-9.751053,352.1,2024-04-27 03:32:00.000 +0530
ship_79,39.305489,-9.750751,352.9,2024-04-27 03:31:00.000 +0530
ship_79,39.301193,-9.750448,353.9,2024-04-27 03:30:00.000 +0530
ship_79,39.296959,-9.750261,354.5,2024-04-27 03:29:00.000 +0530
ship_79,39.291328,-9.749764,353.4,2024-04-27 03:28:00.000 +0530
ship_79,39.288471,-9.749608,354.4,2024-04-27 03:27:00.000 +0530
ship_79,39.284225,-9.749392,354.7,2024-04-27 03:26:00.000 +0530
ship_79,39.28006,-9.749269,355.3,2024-04-27 03:25:00.000 +0530
ship_79,39.27578,-9.748991,354,2024-04-27 03:24:00.000 +0530
ship_79,39.271526,-9.748528,352.2,2024-04-27 03:23:00.000 +0530
ship_79,39.267319,-9.748156,352.4,2024-04-27 03:22:00.000 +0530
ship_79,39.263206,-9.747714,351.3,2024-04-27 03:21:00.000 +0530
ship_79,39.259113,-9.747381,352.5,2024-04-27 03:20:00.000 +0530
ship_79,39.255032,-9.747171,353.1,2024-04-27 03:19:00.000 +0530
ship_79,39.250927,-9.746909,352.7,2024-04-27 03:18:00.000 +0530
ship_79,39.246674,-9.746646,353.1,2024-04-27 03:17:00.000 +0530
ship_79,39.242401,-9.746279,352.6,2024-04-27 03:16:00.000 +0530
ship_79,39.238007,-9.745983,353.3,2024-04-27 03:15:00.000 +0530
ship_79,39.233463,-9.745803,355,2024-04-27 03:14:00.000 +0530
ship_79,39.228809,-9.745656,354.5,2024-04-27 03:13:00.000 +0530
ship_79,39.224178,-9.745393,353.9,2024-04-27 03:12:00.000 +0530
ship_79,39.219532,-9.745321,355.9,2024-04-27 03:11:00.000 +0530
ship_79,39.2141,-9.745289,355.6,2024-04-27 03:10:00.000 +0530
ship_79,39.209419,-9.745149,355,2024-04-27 03:09:00.000 +0530
ship_79,39.204769,-9.744999,354.8,2024-04-27 03:08:00.000 +0530
ship_79,39.200119,-9.744889,355.4,2024-04-27 03:07:00.000 +0530
ship_79,39.196201,-9.744808,355.9,2024-04-27 03:06:00.000 +0530
ship_79,39.189899,-9.744838,357.6,2024-04-27 03:05:00.000 +0530
ship_79,39.187561,-9.744809,356.7,2024-04-27 03:04:00.000 +0530
ship_79,39.18137,-9.744611,355.7,2024-04-27 03:03:00.000 +0530
ship_79,39.176647,-9.744524,356.4,2024-04-27 03:02:00.000 +0530
ship_79,39.171963,-9.744409,355.9,2024-04-27 03:01:00.000 +0530
ship_79,39.168022,-9.744229,355.2,2024-04-27 03:00:00.000 +0530
ship_79,39.163311,-9.744006,353.8,2024-04-27 02:59:00.000 +0530
ship_79,39.158672,-9.743918,356.3,2024-04-27 02:58:00.000 +0530
ship_79,39.153179,-9.743928,357,2024-04-27 02:57:00.000 +0530
ship_79,39.148487,-9.743651,353.6,2024-04-27 02:56:00.000 +0530
ship_79,39.14386,-9.743246,353.5,2024-04-27 02:55:00.000 +0530
ship_79,39.139141,-9.742928,354.2,2024-04-27 02:54:00.000 +0530
ship_79,39.136024,-9.742693,353.6,2024-04-27 02:53:00.000 +0530
ship_79,39.129864,-9.742298,354.2,2024-04-27 02:52:00.000 +0530
ship_79,39.125183,-9.741991,354.6,2024-04-27 02:51:00.000 +0530
ship_79,39.120487,-9.741649,353.6,2024-04-27 02:50:00.000 +0530
ship_79,39.115849,-9.741369,354.6,2024-04-27 02:49:00.000 +0530
ship_79,39.11121,-9.741031,354.7,2024-04-27 02:48:00.000 +0530
ship_79,39.106613,-9.740699,354.7,2024-04-27 02:47:00.000 +0530
ship_79,39.102009,-9.740468,356,2024-04-27 02:46:00.000 +0530
ship_79,39.098953,-9.740324,356.4,2024-04-27 02:45:00.000 +0530
ship_79,39.094372,-9.740121,356.2,2024-04-27 02:44:00.000 +0530
ship_79,39.088207,-9.739588,354.3,2024-04-27 02:43:00.000 +0530
ship_79,39.083569,-9.739286,355.2,2024-04-27 02:42:00.000 +0530
ship_79,39.078972,-9.739016,355.2,2024-04-27 02:41:00.000 +0530
ship_79,39.074383,-9.738714,355.2,2024-04-27 02:40:00.000 +0530
ship_79,39.069733,-9.738589,356.8,2024-04-27 02:39:00.000 +0530
ship_79,39.06506,-9.738316,355.9,2024-04-27 02:38:00.000 +0530
ship_79,39.060493,-9.737803,353.1,2024-04-27 02:37:00.000 +0530
ship_79,39.055912,-9.737206,351.1,2024-04-27 02:36:00.000 +0530
ship_79,39.051311,-9.736929,353.6,2024-04-27 02:35:00.000 +0530
ship_79,39.046692,-9.736764,355.2,2024-04-27 02:34:00.000 +0530
ship_79,39.042072,-9.736621,356.7,2024-04-27 02:33:00.000 +0530
ship_79,39.037533,-9.736396,356.1,2024-04-27 02:32:00.000 +0530
ship_79,39.032959,-9.736016,355.2,2024-04-27 02:31:00.000 +0530
ship_79,39.029945,-9.735749,354.4,2024-04-27 02:30:00.000 +0530
ship_79,39.023991,-9.735239,354.9,2024-04-27 02:29:00.000 +0530
ship_79,39.01952,-9.734963,356,2024-04-27 02:28:00.000 +0530
ship_79,39.014938,-9.734804,356.6,2024-04-27 02:27:00.000 +0530
ship_79,39.011852,-9.734636,356,2024-04-27 02:26:00.000 +0530
ship_79,39.005672,-9.734156,355.6,2024-04-27 02:25:00.000 +0530
ship_79,39.001144,-9.733856,355.4,2024-04-27 02:24:00.000 +0530
ship_79,38.996532,-9.733628,356.6,2024-04-27 02:23:00.000 +0530
ship_79,38.991993,-9.733252,355.1,2024-04-27 02:22:00.000 +0530
ship_79,38.987419,-9.733057,356.6,2024-04-27 02:21:00.000 +0530
ship_79,38.982861,-9.732666,355.4,2024-04-27 02:20:00.000 +0530
ship_79,38.978222,-9.732241,354.9,2024-04-27 02:19:00.000 +0530
ship_79,38.973579,-9.731887,355.1,2024-04-27 02:18:00.000 +0530
ship_79,38.968899,-9.731594,355.4,2024-04-27 02:17:00.000 +0530
ship_79,38.964172,-9.731317,356,2024-04-27 02:16:00.000 +0530
ship_79,38.959465,-9.731032,356.3,2024-04-27 02:15:00.000 +0530
ship_79,38.95472,-9.730616,354.8,2024-04-27 02:14:00.000 +0530
ship_79,38.950008,-9.730302,355.6,2024-04-27 02:13:00.000 +0530
ship_79,38.945293,-9.729966,354.9,2024-04-27 02:12:00.000 +0530
ship_79,38.940552,-9.729676,355.8,2024-04-27 02:11:00.000 +0530
ship_79,38.935753,-9.729364,356.5,2024-04-27 02:10:00.000 +0530
ship_79,38.930965,-9.729117,356.9,2024-04-27 02:09:00.000 +0530
ship_79,38.927784,-9.728884,355.1,2024-04-27 02:08:00.000 +0530
ship_79,38.923031,-9.728499,354.9,2024-04-27 02:07:00.000 +0530
ship_79,38.916721,-9.728097,355.7,2024-04-27 02:06:00.000 +0530
ship_79,38.912006,-9.727724,354.5,2024-04-27 02:05:00.000 +0530
ship_79,38.907242,-9.727284,354.2,2024-04-27 02:04:00.000 +0530
ship_79,38.902439,-9.727021,355.2,2024-04-27 02:03:00.000 +0530
ship_79,38.899231,-9.726827,354.9,2024-04-27 02:02:00.000 +0530
ship_79,38.892914,-9.726426,355.3,2024-04-27 02:01:00.000 +0530
ship_79,38.888184,-9.726082,355.4,2024-04-27 02:00:00.000 +0530
ship_79,38.883499,-9.725827,355.5,2024-04-27 01:59:00.000 +0530
ship_79,38.878769,-9.725527,355.4,2024-04-27 01:58:00.000 +0530
ship_79,38.874031,-9.725296,356.7,2024-04-27 01:57:00.000 +0530
ship_79,38.869331,-9.724942,355.3,2024-04-27 01:56:00.000 +0530
ship_79,38.866234,-9.724649,353.9,2024-04-27 01:55:00.000 +0530
ship_79,38.860062,-9.724002,353.1,2024-04-27 01:54:00.000 +0530
ship_79,38.855438,-9.723582,354,2024-04-27 01:53:00.000 +0530
ship_79,38.850761,-9.723254,354.6,2024-04-27 01:52:00.000 +0530
ship_79,38.846851,-9.722951,354.7,2024-04-27 01:51:00.000 +0530
ship_79,38.842159,-9.722562,354.4,2024-04-27 01:50:00.000 +0530
ship_79,38.837452,-9.722119,354.3,2024-04-27 01:49:00.000 +0530
ship_79,38.832771,-9.721761,355.1,2024-04-27 01:48:00.000 +0530
ship_79,38.828102,-9.721197,351.7,2024-04-27 01:47:00.000 +0530
ship_79,38.823521,-9.720327,349.2,2024-04-27 01:46:00.000 +0530
ship_79,38.818939,-9.719277,348.6,2024-04-27 01:45:00.000 +0530
ship_79,38.814362,-9.718234,348.7,2024-04-27 01:44:00.000 +0530
ship_79,38.809761,-9.717239,349.1,2024-04-27 01:43:00.000 +0530
ship_79,38.805206,-9.716211,348.9,2024-04-27 01:42:00.000 +0530
ship_79,38.800694,-9.71512,348.1,2024-04-27 01:41:00.000 +0530
ship_79,38.796131,-9.714083,348.6,2024-04-27 01:40:00.000 +0530
ship_79,38.791607,-9.713065,348.9,2024-04-27 01:39:00.000 +0530
ship_79,38.787121,-9.712018,348.3,2024-04-27 01:38:00.000 +0530
ship_79,38.782585,-9.711075,350.1,2024-04-27 01:37:00.000 +0530
ship_79,38.778042,-9.710396,351.7,2024-04-27 01:36:00.000 +0530
ship_79,38.773533,-9.709736,351.5,2024-04-27 01:35:00.000 +0530
ship_79,38.768959,-9.708951,350.2,2024-04-27 01:34:00.000 +0530
ship_79,38.764465,-9.708191,350.8,2024-04-27 01:33:00.000 +0530
ship_79,38.759933,-9.707533,351.1,2024-04-27 01:32:00.000 +0530
ship_79,38.755409,-9.706756,350,2024-04-27 01:31:00.000 +0530
ship_79,38.750832,-9.706066,350.1,2024-04-27 01:30:00.000 +0530
ship_79,38.746223,-9.705285,350.2,2024-04-27 01:29:00.000 +0530
ship_79,38.741623,-9.704616,350.6,2024-04-27 01:28:00.000 +0530
ship_79,38.737053,-9.703956,349.9,2024-04-27 01:27:00.000 +0530
ship_79,38.732578,-9.70318,347.7,2024-04-27 01:26:00.000 +0530
ship_79,38.728001,-9.702188,345.9,2024-04-27 01:25:00.000 +0530
ship_79,38.72337,-9.701473,348.2,2024-04-27 01:24:00.000 +0530
ship_79,38.718704,-9.700741,347.7,2024-04-27 01:23:00.000 +0530
ship_79,38.714008,-9.700038,349.5,2024-04-27 01:22:00.000 +0530
ship_79,38.709263,-9.699579,353,2024-04-27 01:21:00.000 +0530
ship_79,38.704559,-9.699156,352.7,2024-04-27 01:20:00.000 +0530
ship_79,38.699825,-9.698723,353.1,2024-04-27 01:19:00.000 +0530
ship_79,38.695072,-9.698134,350.8,2024-04-27 01:18:00.000 +0530
ship_79,38.690281,-9.697456,351.4,2024-04-27 01:17:00.000 +0530
ship_79,38.685478,-9.696849,352.2,2024-04-27 01:16:00.000 +0530
ship_79,38.680691,-9.696076,349.4,2024-04-27 01:15:00.000 +0530
ship_79,38.675972,-9.694909,346.2,2024-04-27 01:14:00.000 +0530
ship_79,38.671345,-9.693434,343.4,2024-04-27 01:13:00.000 +0530
ship_79,38.666809,-9.691501,338.6,2024-04-27 01:12:00.000 +0530
ship_79,38.662411,-9.688996,332.4,2024-04-27 01:11:00.000 +0530
ship_79,38.658218,-9.686008,327.5,2024-04-27 01:10:00.000 +0530
ship_79,38.654182,-9.682681,323.7,2024-04-27 01:09:00.000 +0530
ship_79,38.650345,-9.679104,320.1,2024-04-27 01:08:00.000 +0530
ship_79,38.646793,-9.675181,316.2,2024-04-27 01:07:00.000 +0530
ship_79,38.64344,-9.671096,313.9,2024-04-27 01:06:00.000 +0530
ship_79,38.640381,-9.666714,308.7,2024-04-27 01:05:00.000 +0530
ship_79,38.637642,-9.661995,304.7,2024-04-27 01:04:00.000 +0530
ship_79,38.635078,-9.657135,302.2,2024-04-27 01:03:00.000 +0530
ship_79,38.632767,-9.652063,298.9,2024-04-27 01:02:00.000 +0530
ship_79,38.630741,-9.646771,296,2024-04-27 01:01:00.000 +0530
ship_79,38.629002,-9.641321,292.4,2024-04-27 01:00:00.000 +0530
ship_79,38.627533,-9.635673,288.4,2024-04-27 00:59:00.000 +0530
ship_79,38.626385,-9.629939,285.2,2024-04-27 00:58:00.000 +0530
ship_79,38.62521,-9.624264,285.9,2024-04-27 00:57:00.000 +0530
ship_79,38.623886,-9.618644,287.8,2024-04-27 00:56:00.000 +0530
ship_79,38.62278,-9.613008,285.4,2024-04-27 00:55:00.000 +0530
ship_79,38.621944,-9.607268,281.9,2024-04-27 00:54:00.000 +0530
ship_79,38.62125,-9.601473,279.5,2024-04-27 00:53:00.000 +0530
ship_79,38.620522,-9.595709,280.4,2024-04-27 00:52:00.000 +0530
ship_79,38.619648,-9.589949,282.3,2024-04-27 00:51:00.000 +0530
ship_79,38.618893,-9.584188,279.7,2024-04-27 00:50:00.000 +0530
ship_79,38.6185,-9.578404,276.1,2024-04-27 00:49:00.000 +0530
ship_79,38.618248,-9.572536,274.3,2024-04-27 00:48:00.000 +0530
ship_79,38.617928,-9.566663,274.5,2024-04-27 00:47:00.000 +0530
ship_79,38.617584,-9.560893,275.4,2024-04-27 00:46:00.000 +0530
ship_79,38.617298,-9.555233,275.2,2024-04-27 00:45:00.000 +0530
ship_79,38.61694,-9.549526,276,2024-04-27 00:44:00.000 +0530
ship_79,38.616505,-9.543826,276.4,2024-04-27 00:43:00.000 +0530
ship_79,38.616119,-9.538196,275.8,2024-04-27 00:42:00.000 +0530
ship_79,38.615891,-9.532607,273.3,2024-04-27 00:41:00.000 +0530
ship_79,38.615784,-9.526886,272.7,2024-04-27 00:40:00.000 +0530
ship_79,38.615494,-9.521111,273.2,2024-04-27 00:39:00.000 +0530
ship_79,38.615185,-9.515308,273.2,2024-04-27 00:38:00.000 +0530
ship_79,38.614727,-9.509491,274.4,2024-04-27 00:37:00.000 +0530
ship_79,38.61433,-9.503681,274.4,2024-04-27 00:36:00.000 +0530
ship_79,38.614021,-9.497841,273,2024-04-27 00:35:00.000 +0530
ship_79,38.613808,-9.492068,272.5,2024-04-27 00:34:00.000 +0530
ship_79,38.613579,-9.486343,272.6,2024-04-27 00:33:00.000 +0530
ship_79,38.613247,-9.48057,274.1,2024-04-27 00:32:00.000 +0530
ship_79,38.612831,-9.474781,274.8,2024-04-27 00:31:00.000 +0530
ship_79,38.612461,-9.469042,275,2024-04-27 00:30:00.000 +0530
ship_79,38.612019,-9.463293,275.2,2024-04-27 00:29:00.000 +0530
ship_79,38.61174,-9.457611,273.7,2024-04-27 00:28:00.000 +0530
ship_79,38.611473,-9.451966,273.4,2024-04-27 00:27:00.000 +0530
ship_79,38.61108,-9.446299,275.2,2024-04-27 00:26:00.000 +0530
ship_79,38.610752,-9.440638,274.3,2024-04-27 00:25:00.000 +0530
ship_79,38.610481,-9.435027,274.3,2024-04-27 00:24:00.000 +0530
ship_79,38.610249,-9.429404,273.1,2024-04-27 00:23:00.000 +0530
ship_79,38.609966,-9.422791,273,2024-04-27 00:22:00.000 +0530
ship_79,38.609741,-9.417106,273.1,2024-04-27 00:21:00.000 +0530
ship_79,38.609688,-9.413313,271,2024-04-27 00:20:00.000 +0530
ship_79,38.609833,-9.405753,270,2024-04-27 00:19:00.000 +0530
ship_79,38.610306,-9.400148,265.9,2024-04-27 00:18:00.000 +0530
ship_79,38.611168,-9.394704,261,2024-04-27 00:17:00.000 +0530
ship_79,38.612408,-9.389469,255.7,2024-04-27 00:16:00.000 +0530
ship_79,38.613464,-9.386097,250.8,2024-04-27 00:15:00.000 +0530
ship_79,38.615543,-9.380396,246.1,2024-04-27 00:14:00.000 +0530
ship_79,38.617634,-9.375769,241.6,2024-04-27 00:13:00.000 +0530
ship_79,38.620033,-9.371499,236.6,2024-04-27 00:12:00.000 +0530
ship_79,38.622623,-9.367572,232.3,2024-04-27 00:11:00.000 +0530
ship_79,38.62532,-9.363908,229.7,2024-04-27 00:10:00.000 +0530
ship_79,38.627941,-9.360396,229.8,2024-04-27 00:09:00.000 +0530
ship_79,38.630489,-9.356938,230.3,2024-04-27 00:08:00.000 +0530
ship_79,38.633121,-9.353531,229.7,2024-04-27 00:07:00.000 +0530
ship_79,38.635742,-9.350126,229.8,2024-04-27 00:06:00.000 +0530
ship_79,38.638332,-9.346639,230.4,2024-04-27 00:05:00.000 +0530
ship_79,38.641052,-9.343226,227.8,2024-04-27 00:04:00.000 +0530
ship_79,38.643833,-9.339893,227.5,2024-04-27 00:03:00.000 +0530
ship_79,38.646488,-9.336451,229.3,2024-04-27 00:02:00.000 +0530
ship_79,38.649273,-9.333071,226.6,2024-04-27 00:01:00.000 +0530
ship_79,38.651661,-9.330249,224.5,2024-04-27 00:00:00.000 +0530
ship_79,38.655491,-9.325557,227.9,2024-04-26 23:59:00.000 +0530
ship_79,38.657421,-9.323147,226.8,2024-04-26 23:58:00.000 +0530
ship_79,38.66151,-9.318487,222.5,2024-04-26 23:57:00.000 +0530
ship_79,38.664471,-9.314808,226,2024-04-26 23:56:00.000 +0530
ship_79,38.667328,-9.310941,229.6,2024-04-26 23:55:00.000 +0530
ship_79,38.670368,-9.307283,226.3,2024-04-26 23:54:00.000 +0530
ship_79,38.673504,-9.303743,223.8,2024-04-26 23:53:00.000 +0530
ship_79,38.676533,-9.300071,223.2,2024-04-26 23:52:00.000 +0530
ship_79,38.679264,-9.296209,226.9,2024-04-26 23:51:00.000 +0530
ship_79,38.681652,-9.292014,233.3,2024-04-26 23:50:00.000 +0530
ship_79,38.683624,-9.287551,240.8,2024-04-26 23:49:00.000 +0530
ship_79,38.685261,-9.282887,246.1,2024-04-26 23:48:00.000 +0530
ship_79,38.686531,-9.278094,251.3,2024-04-26 23:47:00.000 +0530
ship_79,38.687263,-9.273042,259.8,2024-04-26 23:46:00.000 +0530
ship_79,38.687504,-9.266874,267.9,2024-04-26 23:45:00.000 +0530
ship_79,38.687473,-9.2633,271,2024-04-26 23:44:00.000 +0530
ship_79,38.687302,-9.25779,272.1,2024-04-26 23:43:00.000 +0530
ship_79,38.686951,-9.252261,274.4,2024-04-26 23:42:00.000 +0530
ship_79,38.68655,-9.246774,273.1,2024-04-26 23:41:00.000 +0530
ship_79,38.686287,-9.241351,271.6,2024-04-26 23:40:00.000 +0530
ship_79,38.685944,-9.236143,273.3,2024-04-26 23:39:00.000 +0530
ship_79,38.685501,-9.231234,276,2024-04-26 23:38:00.000 +0530
ship_79,38.685131,-9.226726,275.1,2024-04-26 23:37:00.000 +0530
ship_79,38.684978,-9.222669,270.6,2024-04-26 23:36:00.000 +0530
ship_79,38.684982,-9.217671,269.3,2024-04-26 23:35:00.000 +0530
ship_79,38.684971,-9.215326,270,2024-04-26 23:34:00.000 +0530
ship_79,38.684944,-9.211496,269.3,2024-04-26 23:33:00.000 +0530
ship_79,38.685143,-9.20846,265.1,2024-04-26 23:32:00.000 +0530
ship_79,38.68541,-9.205711,260.8,2024-04-26 23:31:00.000 +0530
ship_79,38.685665,-9.203108,259.5,2024-04-26 23:30:00.000 +0530
ship_79,38.68597,-9.2005,260.3,2024-04-26 23:29:00.000 +0530
ship_79,38.686314,-9.197763,260,2024-04-26 23:28:00.000 +0530
ship_79,38.686569,-9.195884,260,2024-04-26 23:27:00.000 +0530
ship_79,38.686974,-9.192844,260,2024-04-26 23:26:00.000 +0530
ship_79,38.68758,-9.188398,258.9,2024-04-26 23:25:00.000 +0530
ship_79,38.688065,-9.184651,260.1,2024-04-26 23:24:00.000 +0530
ship_79,38.688652,-9.180604,260.1,2024-04-26 23:23:00.000 +0530
ship_79,38.689487,-9.176399,256.8,2024-04-26 23:22:00.000 +0530
ship_79,38.690514,-9.172366,252.4,2024-04-26 23:21:00.000 +0530
ship_79,38.691299,-9.169589,250.1,2024-04-26 23:20:00.000 +0530
ship_79,38.692791,-9.164268,250,2024-04-26 23:19:00.000 +0530
ship_79,38.694,-9.160245,247,2024-04-26 23:18:00.000 +0530
ship_79,38.695183,-9.156205,246.7,2024-04-26 23:17:00.000 +0530
ship_79,38.6959,-9.153426,250,2024-04-26 23:16:00.000 +0530
ship_79,38.69688,-9.149243,250.2,2024-04-26 23:15:00.000 +0530
ship_79,38.698071,-9.143639,253,2024-04-26 23:14:00.000 +0530
ship_79,38.698612,-9.141013,252.9,2024-04-26 23:13:00.000 +0530
ship_79,38.69965,-9.136158,253.8,2024-04-26 23:12:00.000 +0530
ship_79,38.70013,-9.133966,255.3,2024-04-26 23:11:00.000 +0530
ship_79,38.700783,-9.131171,255.1,2024-04-26 23:10:00.000 +0530
ship_79,38.701447,-9.128777,252.8,2024-04-26 23:09:00.000 +0530
ship_79,38.702385,-9.126746,238,2024-04-26 23:08:00.000 +0530
ship_79,38.703968,-9.124522,230.1,2024-04-26 23:07:00.000 +0530
ship_79,38.705063,-9.123194,230.1,2024-04-26 23:06:00.000 +0530
ship_79,38.706039,-9.122177,226.6,2024-04-26 23:05:00.000 +0530
ship_79,38.706959,-9.121559,210.2,2024-04-26 23:04:00.000 +0530
ship_79,38.707863,-9.121182,190.6,2024-04-26 23:03:00.000 +0530
ship_79,38.708599,-9.121051,161.3,2024-04-26 23:02:00.000 +0530
ship_79,38.70948,-9.121256,122.5,2024-04-26 23:01:00.000 +0530
ship_79,38.710007,-9.121889,86.5,2024-04-26 23:00:00.000 +0530
ship_79,38.710274,-9.122461,61.8,2024-04-26 22:59:00.000 +0530
ship_79,38.71048,-9.122879,47.3,2024-04-26 22:58:00.000 +0530
ship_79,38.710678,-9.123179,41.2,2024-04-26 22:57:00.000 +0530
ship_79,38.711014,-9.123392,41.2,2024-04-26 22:56:00.000 +0530
ship_79,38.711166,-9.123585,40.9,2024-04-26 22:55:00.000 +0530
ship_79,38.711239,-9.123566,39.6,2024-04-26 22:54:00.000 +0530
